
---------- Begin Simulation Statistics ----------
sim_seconds                                 32.018700                       # Number of seconds simulated
system.cpu1.dcache.demand_accesses::total   2354508363                       # number of demand (read+write) accesses
system.cpu1.dcache.overall_accesses::cpu1.data   2354508363                       # number of overall (read+write) accesses
system.cpu1.dcache.overall_accesses::total   2354508363                       # number of overall (read+write) accesses
system.cpu1.dcache.ReadReq_miss_rate::cpu1.data     0.061142                       # miss rate for ReadReq accesses
system.cpu1.dcache.ReadReq_miss_rate::total     0.061142                       # miss rate for ReadReq accesses
system.cpu1.dcache.WriteReq_miss_rate::cpu1.data     0.439679                       # miss rate for WriteReq accesses
system.cpu1.dcache.WriteReq_miss_rate::total     0.439679                       # miss rate for WriteReq accesses
system.cpu1.dcache.demand_miss_rate::cpu1.data     0.199044                       # miss rate for demand accesses
system.cpu1.dcache.demand_miss_rate::total     0.199044                       # miss rate for demand accesses
system.cpu1.dcache.overall_miss_rate::cpu1.data     0.199044                       # miss rate for overall accesses
system.cpu1.dcache.overall_miss_rate::total     0.199044                       # miss rate for overall accesses
system.cpu1.dcache.ReadReq_avg_miss_latency::cpu1.data 106723.300356                       # average ReadReq miss latency
system.cpu1.dcache.ReadReq_avg_miss_latency::total 106723.300356                       # average ReadReq miss latency
system.cpu1.dcache.WriteReq_avg_miss_latency::cpu1.data 70378.164284                       # average WriteReq miss latency
system.cpu1.dcache.WriteReq_avg_miss_latency::total 70378.164284                       # average WriteReq miss latency
system.cpu1.dcache.demand_avg_miss_latency::cpu1.data 77475.388252                       # average overall miss latency
system.cpu1.dcache.demand_avg_miss_latency::total 77475.388252                       # average overall miss latency
system.cpu1.dcache.overall_avg_miss_latency::cpu1.data 77475.388252                       # average overall miss latency
system.cpu1.dcache.overall_avg_miss_latency::total 77475.388252                       # average overall miss latency
system.cpu1.dcache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu1.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu1.dcache.blocked::no_mshrs                0                       # number of cycles access was blocked
system.cpu1.dcache.blocked::no_targets              0                       # number of cycles access was blocked
system.cpu1.dcache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu1.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu1.dcache.writebacks::writebacks    373312335                       # number of writebacks
system.cpu1.dcache.writebacks::total        373312335                       # number of writebacks
system.cpu1.dcache.ReadReq_mshr_hits::cpu1.data      9397586                       # number of ReadReq MSHR hits
system.cpu1.dcache.ReadReq_mshr_hits::total      9397586                       # number of ReadReq MSHR hits
system.cpu1.dcache.WriteReq_mshr_hits::cpu1.data      4824632                       # number of WriteReq MSHR hits
system.cpu1.dcache.WriteReq_mshr_hits::total      4824632                       # number of WriteReq MSHR hits
system.cpu1.dcache.demand_mshr_hits::cpu1.data     14222218                       # number of demand (read+write) MSHR hits
system.cpu1.dcache.demand_mshr_hits::total     14222218                       # number of demand (read+write) MSHR hits
system.cpu1.dcache.overall_mshr_hits::cpu1.data     14222218                       # number of overall MSHR hits
system.cpu1.dcache.overall_mshr_hits::total     14222218                       # number of overall MSHR hits
system.cpu1.dcache.ReadReq_mshr_misses::cpu1.data     82117446                       # number of ReadReq MSHR misses
system.cpu1.dcache.ReadReq_mshr_misses::total     82117446                       # number of ReadReq MSHR misses
system.cpu1.dcache.WriteReq_mshr_misses::cpu1.data    372312066                       # number of WriteReq MSHR misses
system.cpu1.dcache.WriteReq_mshr_misses::total    372312066                       # number of WriteReq MSHR misses
system.cpu1.dcache.demand_mshr_misses::cpu1.data    454429512                       # number of demand (read+write) MSHR misses
system.cpu1.dcache.demand_mshr_misses::total    454429512                       # number of demand (read+write) MSHR misses
system.cpu1.dcache.overall_mshr_misses::cpu1.data    454429512                       # number of overall MSHR misses
system.cpu1.dcache.overall_mshr_misses::total    454429512                       # number of overall MSHR misses
system.cpu1.dcache.ReadReq_mshr_miss_latency::cpu1.data 8676486839804                       # number of ReadReq MSHR miss cycles
system.cpu1.dcache.ReadReq_mshr_miss_latency::total 8676486839804                       # number of ReadReq MSHR miss cycles
system.cpu1.dcache.WriteReq_mshr_miss_latency::cpu1.data 25682577779698                       # number of WriteReq MSHR miss cycles
system.cpu1.dcache.WriteReq_mshr_miss_latency::total 25682577779698                       # number of WriteReq MSHR miss cycles
system.cpu1.dcache.demand_mshr_miss_latency::cpu1.data 34359064619502                       # number of demand (read+write) MSHR miss cycles
system.cpu1.dcache.demand_mshr_miss_latency::total 34359064619502                       # number of demand (read+write) MSHR miss cycles
system.cpu1.dcache.overall_mshr_miss_latency::cpu1.data 34359064619502                       # number of overall MSHR miss cycles
system.cpu1.dcache.overall_mshr_miss_latency::total 34359064619502                       # number of overall MSHR miss cycles
system.cpu1.dcache.ReadReq_mshr_miss_rate::cpu1.data     0.054864                       # mshr miss rate for ReadReq accesses
system.cpu1.dcache.ReadReq_mshr_miss_rate::total     0.054864                       # mshr miss rate for ReadReq accesses
system.cpu1.dcache.WriteReq_mshr_miss_rate::cpu1.data     0.434054                       # mshr miss rate for WriteReq accesses
system.cpu1.dcache.WriteReq_mshr_miss_rate::total     0.434054                       # mshr miss rate for WriteReq accesses
system.cpu1.dcache.demand_mshr_miss_rate::cpu1.data     0.193004                       # mshr miss rate for demand accesses
system.cpu1.dcache.demand_mshr_miss_rate::total     0.193004                       # mshr miss rate for demand accesses
system.cpu1.dcache.overall_mshr_miss_rate::cpu1.data     0.193004                       # mshr miss rate for overall accesses
system.cpu1.dcache.overall_mshr_miss_rate::total     0.193004                       # mshr miss rate for overall accesses
system.cpu1.dcache.ReadReq_avg_mshr_miss_latency::cpu1.data 105659.482393                       # average ReadReq mshr miss latency
system.cpu1.dcache.ReadReq_avg_mshr_miss_latency::total 105659.482393                       # average ReadReq mshr miss latency
system.cpu1.dcache.WriteReq_avg_mshr_miss_latency::cpu1.data 68981.320041                       # average WriteReq mshr miss latency
system.cpu1.dcache.WriteReq_avg_mshr_miss_latency::total 68981.320041                       # average WriteReq mshr miss latency
system.cpu1.dcache.demand_avg_mshr_miss_latency::cpu1.data 75609.228081                       # average overall mshr miss latency
